target_id	length	eff_length	est_counts	tpm
Sobic.006G057200.1	841	653.507	480	97.4187
Sobic.006G057250.1	737	549.571	0	0
Sobic.006G057300.1	1739	1551.28	70.1939	6.00153
Sobic.006G057500.1	891	703.507	0	0
Sobic.006G057733.2	1057	869.275	19.5477	2.98256
Sobic.006G057866.1	1271	1083.28	49	5.99941
Sobic.006G057933.1	1921	1733.28	228	17.4469
Sobic.006G058000.1	1862	1674.28	9	0.712963
Sobic.006G058100.2	4198	4010.28	2648	87.578
Sobic.006G058300.1	1883	1695.28	100	7.82368
Sobic.006G058400.1	2256	2068.28	51	3.27049
Sobic.006G058500.1	1027	839.275	9	1.42229
Sobic.006G058600.1	4323	4135.28	199	6.38264
Sobic.006G058666.1	905	717.507	0	0
Sobic.006G058732.2	1862	1674.28	20	1.58436
Sobic.006G058800.1	2568	2380.28	376	20.9514
Sobic.006G058900.1	1333	1145.28	1173	135.844
Sobic.006G059000.1	1700	1512.28	620	54.3766
Sobic.006G059100.1	808	620.571	3	0.641182
Sobic.006G059200.1	1272	1084.28	35	4.28134
Sobic.006G059300.1	715	527.624	0	0
Sobic.006G059400.1	544	356.755	0	0
Sobic.006G059500.1	2540	2352.28	173	9.7546
Sobic.006G059700.1	1499	1311.28	17	1.71952
Sobic.006G059800.1	1438	1250.28	0	0
Sobic.006G059900.1	1023	835.275	0	0
Sobic.006G060000.2	1513	1325.28	180	18.0143
Sobic.006G060100.2	2366	2178.28	291.66	17.7589
Sobic.006G060200.3	1597	1409.28	582	54.7745
Sobic.006G060400.1	1121	933.275	0	0
Sobic.006G060500.1	1355	1167.28	0	0
Sobic.006G060700.1	1283	1095.28	62	7.50792
Sobic.006G060800.1	1863	1675.28	7874	623.391
Sobic.006G060900.1	1109	921.275	0	0
Sobic.006G061000.1	2655	2467.28	9	0.483812
Sobic.006G061100.1	2009	1821.28	302	21.9929
Sobic.006G061202.1	1762	1574.28	0	0
Sobic.006G061300.2	4454	4266.28	1636.93	50.8899
Sobic.006G061700.1	2731	2543.28	0	0
Sobic.006G061900.1	340	154.598	7	6.00546
Sobic.006G062050.1	339	153.613	0	0
Sobic.006G062100.1	2559	2371.28	0	0
Sobic.006G062200.3	1881	1693.28	84	6.57965
Sobic.006G062300.1	4153	3965.28	0	0
Sobic.006G062350.1	438	250.991	0	0
Sobic.006G062400.1	3802	3614.28	0	0
Sobic.006G062416.1	363	176.897	0	0
Sobic.006G062433.1	919	731.507	0	0
Sobic.006G062466.1	853	665.507	0	0
Sobic.006G062500.1	2404	2216.28	4931	295.096
Sobic.006G062600.1	3561	3373.28	0	0
Sobic.006G062700.1	1670	1482.28	0	0
Sobic.006G062800.1	1446	1258.28	132	13.9139
Sobic.006G062900.1	2263	2075.28	288	18.4064
Sobic.006G063002.1	534	346.755	18	6.88495
Sobic.006G063100.5	1984	1796.28	707	52.2033
Sobic.006G063200.2	2840	2652.28	7	0.350051
Sobic.006G063300.1	1467	1279.28	0	0
Sobic.006G063500.1	1811	1623.28	270	22.0609
Sobic.006G063600.1	2151	1963.28	660	44.5876
Sobic.006G063700.1	2122	1934.28	143.264	9.82357
Sobic.006G063800.1	3581	3393.28	28	1.09444
Sobic.006G063900.1	1995	1807.28	914	67.0769
Sobic.006G064100.2	2869	2681.28	4983	246.491
Sobic.006G064133.1	522	334.755	141	55.8654
Sobic.006G064166.1	1573	1385.28	37.0023	3.54278
Sobic.006G064200.1	345	159.424	186	154.743
Sobic.006G064300.2	498	310.82	0	0
Sobic.006G064400.1	1347	1159.28	0	0
Sobic.006G064450.1	1427	1239.28	0	0
Sobic.006G064500.1	483	295.851	0	0
Sobic.006G064600.1	3266	3078.28	2636	113.577
Sobic.006G064700.3	925	737.507	0	0
Sobic.006G064800.1	1951	1763.28	167	12.5617
Sobic.006G064900.1	912	724.507	0	0
Sobic.006G065100.1	3560	3372.28	514.347	20.2295
Sobic.006G065200.1	1542	1354.28	93.6534	9.17209
Sobic.006G065300.2	1201	1013.28	0	0
Sobic.006G065400.2	1816	1628.28	2	0.162912
Sobic.006G065600.6	3317	3129.28	821	34.7977
Sobic.006G065700.3	2722	2534.28	14	0.732699
Sobic.006G065800.1	2171	1983.28	167	11.1682
Sobic.006G065850.1	1111	923.275	6	0.861929
Sobic.006G065900.1	1809	1621.28	439	35.9136
Sobic.006G066000.11	2006	1818.28	0	0
Sobic.006G066100.1	1005	817.275	0	0
Sobic.006G066150.1	726	538.571	0	0
Sobic.006G066200.1	1994	1806.28	325	23.8644
Sobic.006G066300.1	1662	1474.28	97	8.72659
Sobic.006G066400.1	2104	1916.28	0	0
Sobic.006G066500.1	1359	1171.28	12	1.35886
Sobic.006G066600.3	658	470.675	1353	381.266
Sobic.006G066650.1	956	768.432	121	20.8849
Sobic.006G066700.1	2411	2223.28	1	0.0596566
Sobic.006G066800.3	3688	3500.28	2028	76.8453
Sobic.006G067000.3	1861	1673.28	11	0.87192
Sobic.006G067050.1	689	501.675	0	0
Sobic.006G067083.1	579	391.717	0	0
Sobic.006G067116.1	2508	2320.28	0	0
Sobic.006G067200.1	818	630.571	19	3.99642
Sobic.006G067300.1	1681	1493.28	1	0.0888202
Sobic.006G067400.1	2041	1853.28	466.93	33.4167
Sobic.006G067500.1	3529	3341.28	182.654	7.25052
Sobic.006G067600.1	1815	1627.28	215.415	17.5577
Sobic.006G067700.3	4382	4194.28	123	3.88955
Sobic.006G067800.1	794	606.571	427	93.3679
Sobic.006G067900.1	1632	1444.28	72.515	6.65931
Sobic.006G068000.2	3096	2908.28	27.485	1.25346
Sobic.006G068100.1	1734	1546.28	1	0.0857758
Sobic.006G068200.1	1492	1304.28	0	0
Sobic.006G068300.1	1161	973.275	0	0
Sobic.006G068350.1	231	57.2908	56	129.645
Sobic.006G068400.1	5276	5088.28	4	0.104266
Sobic.006G068700.2	787	599.571	0	0
Sobic.006G068800.1	1667	1479.28	232	20.8013
Sobic.006G068900.3	1361	1173.28	92	10.4001
Sobic.006G069000.1	828	640.507	0	0
Sobic.006G069051.1	877	689.507	12	2.30831
Sobic.006G069100.4	4232	4044.28	7	0.229567
Sobic.006G069200.4	3983	3795.28	9	0.314522
Sobic.006G069300.3	1727	1539.28	349	30.0719
Sobic.006G069400.1	1324	1136.28	0	0
Sobic.006G069500.1	1979	1791.28	0	0
Sobic.006G069766.1	879	691.507	2	0.383605
Sobic.006G070032.1	2060	1872.28	0	0
Sobic.006G070298.1	2031	1843.28	0	0
Sobic.006G070564.1	2148	1960.28	0	0
Sobic.006G070830.1	1968	1780.28	0	0
Sobic.006G071096.1	888	700.507	0	0
Sobic.006G071362.1	2794	2606.28	30	1.5267
Sobic.006G071628.1	2755	2567.28	39	2.01485
Sobic.006G072000.1	1555	1367.28	4	0.388021
Sobic.006G072201.1	1489	1301.28	1	0.101925
Sobic.006G072301.1	843	655.507	0	0
Sobic.006G072400.1	1460	1272.28	18	1.87648
Sobic.006G072501.2	4978	4790.28	1.96082	0.054291
Sobic.006G072601.1	1728	1540.28	401	34.5301
Sobic.006G072800.1	1379	1191.28	1	0.111337
Sobic.006G072900.1	330	144.931	0	0
Sobic.006G073001.1	1305	1117.28	23.6698	2.80987
Sobic.006G073100.2	4319	4131.28	0	0
Sobic.006G073150.1	3242	3054.28	0	0
Sobic.006G073200.3	2300	2112.28	1855	116.478
Sobic.006G073300.1	879	691.507	57	10.9328
Sobic.006G073400.1	1306	1118.28	3	0.355815
Sobic.006G073500.1	432	245.04	4537	2455.74
Sobic.006G073600.1	3088	2900.28	10	0.457312
Sobic.006G073700.1	904	716.507	2	0.370221
Sobic.006G073800.1	1252	1064.28	0	0
Sobic.006G073900.1	1442	1254.28	129	13.6411
Sobic.006G074000.1	544	356.755	59	21.9348
Sobic.006G074100.1	1262	1074.28	26	3.21003
Sobic.006G074200.1	1253	1065.28	0	0
Sobic.006G074300.1	354	168.227	0	0
Sobic.006G074400.1	877	689.507	17	3.2701
Sobic.006G074500.1	2637	2449.28	811.441	43.9411
Sobic.006G074600.2	2196	2008.28	20.5586	1.35776
Sobic.006G074900.1	3319	3131.28	10	0.423575
Sobic.006G075000.1	1258	1070.28	4	0.495697
Sobic.006G075100.2	5342	5154.28	626	16.1086
Sobic.006G075200.1	1609	1421.28	0	0
Sobic.006G075300.1	1982	1794.28	18.3412	1.35578
Sobic.006G075350.1	2050	1862.28	11.6588	0.830349
Sobic.006G075400.2	1975	1787.28	0	0
Sobic.006G075450.1	688	500.675	0	0
Sobic.006G075500.1	1770	1582.28	16	1.34119
Sobic.006G075550.1	1928	1740.28	0	0
Sobic.006G075600.1	3311	3123.28	151	6.41236
Sobic.006G075700.1	1013	825.275	0	0
Sobic.006G075801.1	2642	2454.28	152	8.21432
Sobic.006G076000.2	1759	1571.28	1	0.084411
Sobic.006G076100.1	498	310.82	1	0.42672
Sobic.006G076201.1	1348	1160.28	28	3.20073
Sobic.006G076300.4	1888	1700.28	69	5.38247
Sobic.006G076400.1	775	587.571	3	0.677193
Sobic.006G076500.1	2439	2251.28	1	0.0589146
Sobic.006G076601.1	1245	1057.28	125	15.681
Sobic.006G076800.1	2850	2662.28	66	3.28808
Sobic.006G076900.3	4368	4180.28	10	0.317283
Sobic.006G077000.2	2709	2521.28	0	0
Sobic.006G077050.1	1048	860.275	2	0.30835
Sobic.006G077100.1	1671	1483.28	0	0
Sobic.006G077200.1	3430	3242.28	370	15.1357
Sobic.006G077300.1	4030	3842.28	1007	34.761
Sobic.006G077400.1	2589	2401.28	723.638	39.9697
Sobic.006G077500.1	2604	2416.28	2.36215	0.129662
Sobic.006G077600.2	1615	1427.28	29	2.69489
Sobic.006G077700.1	1178	990.275	0	0
Sobic.006G077800.1	634	446.675	0	0
Sobic.006G077900.1	1606	1418.28	0	0
Sobic.006G078000.1	1344	1156.28	0	0
Sobic.006G078100.1	1603	1415.28	13.6398	1.27826
Sobic.006G078200.1	1614	1426.28	1.36017	0.126485
Sobic.006G078300.1	1720	1532.28	26	2.25055
Sobic.006G078350.1	626	438.675	3	0.907048
Sobic.006G078400.1	630	442.675	7739	2318.74
Sobic.006G078450.1	1472	1284.28	4	0.413098
Sobic.006G078500.1	3071	2883.28	2020.46	92.9425
Sobic.006G078600.1	2572	2384.28	44	2.44764
Sobic.006G078800.2	869	681.507	27	5.25466
Sobic.006G078900.1	1348	1160.28	2	0.228623
Sobic.006G079100.1	890	702.507	0	0
Sobic.006G079300.1	1435	1247.28	0	0
Sobic.006G079350.1	766	578.571	66.2776	15.1936
Sobic.006G079400.2	612	424.675	124	38.7273
Sobic.006G079500.2	2239	2051.28	0	0
Sobic.006G079900.2	1102	914.275	255	36.9926
Sobic.006G080000.1	1508	1320.28	168	16.877
Sobic.006G080100.1	2113	1925.28	0	0
Sobic.006G080200.2	1274	1086.28	0	0
Sobic.006G080300.1	2160	1972.28	405.299	27.2558
Sobic.006G080400.1	2341	2153.28	85	5.23565
Sobic.006G080500.1	2353	2165.28	0	0
Sobic.006G080600.3	3075	2887.28	24	1.10249
Sobic.006G080700.2	2825	2637.28	3	0.150875
Sobic.006G080750.1	1355	1167.28	3	0.340878
Sobic.006G080800.1	2870	2682.28	342	16.9112
Sobic.006G080900.1	3277	3089.28	548	23.5275
Sobic.006G081000.1	2793	2605.28	15	0.763641
Sobic.006G081100.1	1133	945.275	1697	238.109
Sobic.006G081200.1	1796	1608.28	68	5.6079
Sobic.006G081400.1	1388	1200.28	46.2901	5.11516
Sobic.006G081500.1	2880	2692.28	12	0.591171
Sobic.006G081550.1	570	382.755	0	0
Sobic.006G081600.1	2008	1820.28	86	6.26632
Sobic.006G081700.1	543	355.755	0	0
Sobic.006G081800.1	846	658.507	19.0374	3.83441
Sobic.006G081900.1	1200	1012.28	0	0
Sobic.006G082000.1	3265	3077.28	113	4.87039
Sobic.006G082100.1	576	388.717	49	16.7191
Sobic.006G082200.1	1266	1078.28	0	0
Sobic.006G082250.1	633	445.675	0	0
Sobic.006G082300.2	1065	877.275	0	0
Sobic.006G082400.1	3087	2899.28	1131	51.7398
Sobic.006G082500.1	1188	1000.28	289	38.3204
Sobic.006G082600.1	1953	1765.28	423	31.7819
Sobic.006G082700.2	758	570.571	97	22.5483
Sobic.006G082800.1	3323	3135.28	0	0
Sobic.006G082850.1	1206	1018.28	0	0
Sobic.006G082900.1	940	752.507	295	51.9951
Sobic.006G083000.2	1776	1588.28	185	15.4489
Sobic.006G083100.2	1347	1159.28	83	9.49605
Sobic.006G083201.1	1642	1454.28	53.3665	4.86713
Sobic.006G083300.1	4937	4749.28	109	3.04404
Sobic.006G083400.1	1733	1545.28	466	39.9974
Sobic.006G083500.3	758	570.571	1107	257.329
Sobic.006G083600.1	1437	1249.28	275	29.1962
Sobic.006G083700.1	1297	1109.28	0	0
Sobic.006G083800.1	3056	2868.28	330	15.2596
Sobic.006G083900.1	5076	4888.28	1	0.0271329
Sobic.006G084000.1	2709	2521.28	125	6.57569
Sobic.006G084100.1	2194	2006.28	0	0
Sobic.006G084202.1	2440	2252.28	10	0.588884
Sobic.006G084300.1	5263	5075.28	55	1.43732
Sobic.006G084400.1	1494	1306.28	818	83.0558
Sobic.006G084500.1	1031	843.275	11	1.73011
Sobic.006G084600.1	2533	2345.28	215	12.1589
Sobic.006G084800.1	348	162.327	0	0
Sobic.006G084900.1	264	84.5184	0	0
Sobic.006G085100.5	2482	2294.28	39	2.25461
Sobic.006G085200.1	384	197.524	0	0
Sobic.006G085300.1	3190	3002.28	2819	124.536
Sobic.006G085450.1	1928	1740.28	2	0.152428
Sobic.006G085601.1	1322	1134.28	429	50.1638
Sobic.006G085700.1	1912	1724.28	12	0.923052
Sobic.006G085800.1	4454	4266.28	0	0
Sobic.006G085900.1	3656	3468.28	4	0.152967
Sobic.006G086000.1	1039	851.275	3	0.467415
Sobic.006G086100.2	1446	1258.28	24	2.5298
Sobic.006G086400.1	2863	2675.28	10	0.495773
Sobic.006G086500.3	3022	2834.28	1256	58.7759
Sobic.006G086600.2	4633	4445.28	107	3.19254
Sobic.006G086700.1	3109	2921.28	347	15.7546
Sobic.006G086800.1	1403	1215.28	118	12.8783
Sobic.006G086900.1	2750	2562.28	30	1.55291
Sobic.006G087100.2	2569	2381.28	130	7.24078
Sobic.006G087200.1	1284	1096.28	346	41.8608
Sobic.006G087250.1	740	552.571	56	13.4416
Sobic.006G087300.1	1205	1017.28	1	0.130381
Sobic.006G087400.1	1999	1811.28	378	27.6795
Sobic.006G087500.2	3091	2903.28	1	0.0456839
Sobic.006G087600.1	695	507.624	3	0.783845
Sobic.006G087700.1	4319	4131.28	3361	107.904
Sobic.006G087800.1	2238	2050.28	0	0
Sobic.006G087900.1	3713	3525.28	46	1.73068
Sobic.006G088000.1	1968	1780.28	631	47.0104
Sobic.006G088100.1	1611	1423.28	501	46.6875
Sobic.006G088200.2	2934	2746.28	733	35.4007
Sobic.006G088301.1	2482	2294.28	0	0
Sobic.006G088400.3	2741	2553.28	2	0.103892
Sobic.006G088451.1	1332	1144.28	34	3.94094
Sobic.006G088500.2	1755	1567.28	39	3.30043
Sobic.006G088581.1	1536	1348.28	355	34.9222
Sobic.006G088740.1	1657	1469.28	36	3.24976
Sobic.006G088780.1	945	757.432	0	0
Sobic.006G088820.2	910	722.507	0	0
Sobic.006G088900.2	1460	1272.28	0	0
Sobic.006G089000.1	1324	1136.28	0	0
Sobic.006G089266.1	513	325.788	15	6.10671
Sobic.006G089300.1	3105	2917.28	1	0.0454647
Sobic.006G089350.1	1047	859.275	1	0.154354
Sobic.006G089400.1	2308	2120.28	625	39.0966
Sobic.006G089500.2	3883	3695.28	926	33.2365
Sobic.006G089601.1	947	759.432	1	0.174648
Sobic.006G089700.1	1173	985.275	0	0
Sobic.006G089800.3	2065	1877.28	0	0
Sobic.006G089900.1	3107	2919.28	5	0.227168
Sobic.006G090000.1	2089	1901.28	307	21.4163
Sobic.006G090100.1	2146	1958.28	1539	104.236
Sobic.006G090201.1	1527	1339.28	5.00963	0.496121
Sobic.006G090300.1	2047	1859.28	70.8452	5.0538
Sobic.006G090400.1	1516	1328.28	69.1548	6.90535
Sobic.006G090450.1	673	485.675	7	1.91163
Sobic.006G090500.3	5241	5053.28	1120.48	29.4092
Sobic.006G090601.1	901	713.507	2	0.371777
Sobic.006G090700.1	2531	2343.28	42	2.37726
Sobic.006G090800.3	908	720.507	155	28.5328
Sobic.006G090900.1	1656	1468.28	0	0
Sobic.006G091000.1	1821	1633.28	196	15.9165
Sobic.006G091100.1	1752	1564.28	89	7.5462
Sobic.006G091200.2	651	463.675	0	0
Sobic.006G091300.1	1309	1121.28	298	35.2497
Sobic.006G091400.1	2422	2234.28	0	0
Sobic.006G091500.1	1199	1011.28	3	0.393462
Sobic.006G091600.2	1820	1632.28	214	17.3889
Sobic.006G091700.1	1538	1350.28	347	34.0846
Sobic.006G091800.1	1522	1334.28	0	0
Sobic.006G091850.1	1924	1736.28	15	1.14584
Sobic.006G091900.1	1643	1455.28	6	0.546836
Sobic.006G092000.1	252	74.2896	0	0
Sobic.006G092100.1	1579	1391.28	0	0
Sobic.006G092200.1	1106	918.275	0	0
Sobic.006G092300.1	1619	1431.28	1	0.0926677
Sobic.006G092400.1	2707	2519.28	1537	80.9188
Sobic.006G092500.1	1533	1345.28	7	0.690142
Sobic.006G092601.1	1396	1208.28	5	0.548852
Sobic.006G092700.1	1742	1554.28	1	0.0853343
Sobic.006G092800.2	2384	2196.28	250.022	15.0988
Sobic.006G093000.1	1925	1737.28	55	4.199
Sobic.006G093100.1	5466	5278.28	13366	335.862
Sobic.006G093200.1	1241	1053.28	29	3.6518
Sobic.006G093300.1	2945	2757.28	178	8.56232
Sobic.006G093400.1	2937	2749.28	0	0
Sobic.006G093500.1	651	463.675	0	0
Sobic.006G093600.1	672	484.675	1	0.273654
Sobic.006G093650.1	522	334.755	1	0.396209
Sobic.006G093700.1	3040	2852.28	51	2.37154
Sobic.006G093800.1	3098	2910.28	450	20.5083
Sobic.006G093900.1	523	335.755	4560	1801.33
Sobic.006G094000.1	1147	959.275	0	0
Sobic.006G094100.1	1212	1024.28	53.4269	6.91822
Sobic.006G094201.2	3642	3454.28	0	0
Sobic.006G094300.1	2000	1812.28	264.977	19.3926
Sobic.006G094500.1	1665	1477.28	57	5.11758
Sobic.006G094600.1	1085	897.275	269	39.7629
Sobic.006G094800.1	977	789.355	8	1.34422
Sobic.006G094900.1	891	703.507	2.00197	0.377433
Sobic.006G095000.3	2909	2721.28	7	0.341175
Sobic.006G095100.1	1104	916.275	116	16.7913
Sobic.006G095200.2	955	767.432	603	104.215
Sobic.006G095300.1	1229	1041.28	1	0.127375
Sobic.006G095400.1	2045	1857.28	111	7.9268
Sobic.006G095500.1	2142	1954.28	25	1.6967
Sobic.006G095550.1	1576	1388.28	6	0.573228
Sobic.006G095600.1	3566	3378.28	548	21.5148
Sobic.006G095700.1	1974	1786.28	0	0
Sobic.006G095800.4	1879	1691.28	76	5.96006
Sobic.006G095900.1	1535	1347.28	0	0
Sobic.006G096000.1	1889	1701.28	0	0
Sobic.006G096100.1	1488	1300.28	0	0
Sobic.006G096200.1	1343	1155.28	1	0.114806
Sobic.006G096300.1	1323	1135.28	29	3.38804
Sobic.006G096400.1	1448	1260.28	597	62.829
Sobic.006G096500.1	2148	1960.28	1	0.0676604
Sobic.006G096600.1	1111	923.275	0	0
Sobic.006G096700.1	1667	1479.28	0	0
Sobic.006G096800.4	1521	1333.28	10	0.99479
Sobic.006G096900.2	4123	3935.28	468	15.7733
Sobic.006G097000.1	1867	1679.28	91	7.18738
Sobic.006G097100.1	1362	1174.28	3	0.338846
Sobic.006G097200.1	913	725.507	499	91.2242
Sobic.006G097300.1	1734	1546.28	2	0.171552
Sobic.006G097400.1	1873	1685.28	64	5.03687
Sobic.006G097500.1	2856	2668.28	3046	151.409
Sobic.006G097600.1	920	732.507	6	1.0864
Sobic.006G097700.1	1512	1324.28	47	4.70729
Sobic.006G097800.3	2034	1846.28	0	0
Sobic.006G097900.1	2509	2321.28	0	0
Sobic.006G098100.1	2763	2575.28	4638	238.868
Sobic.006G098200.1	2638	2450.28	256	13.8572
Sobic.006G098300.1	999	811.275	0	0
Sobic.006G098400.1	1645	1457.28	0	0
Sobic.006G098500.1	1669	1481.28	723	64.7372
Sobic.006G098600.1	1135	947.275	87	12.1813
Sobic.006G098800.1	554	366.755	99	35.8022
Sobic.006G098900.1	1073	885.275	0	0
Sobic.006G099001.1	1104	916.275	4	0.579009
Sobic.006G099100.1	1104	916.275	0	0
Sobic.006G099200.1	1013	825.275	0	0
Sobic.006G099300.1	1649	1461.28	0	0
Sobic.006G099400.1	174	18.0445	0	0
Sobic.006G099501.1	254	75.9556	35	61.1166
Sobic.006G099600.2	1428	1240.28	6	0.64163
Sobic.006G099700.1	2709	2521.28	1188	62.4953
Sobic.006G099800.1	791	603.571	251	55.1565
Sobic.006G099850.1	249	71.7012	1	1.8498
Sobic.006G099900.1	968	780.355	190	32.2933
Sobic.006G100000.1	1564	1376.28	223	21.4907
Sobic.006G100100.1	1690	1502.28	42	3.7081
Sobic.006G100200.1	1733	1545.28	482	41.3707
Sobic.006G100266.1	2109	1921.28	15	1.03551
Sobic.006G100332.1	927	739.507	109	19.5495
Sobic.006G100400.2	438	250.991	5	2.64219
Sobic.006G100501.2	2257	2069.28	2	0.128193
Sobic.006G100600.2	1941	1753.28	633.626	47.9329
Sobic.006G100700.2	1929	1741.28	218	16.6051
Sobic.006G100750.1	522	334.755	0	0
Sobic.006G100800.1	2608	2420.28	29	1.58922
Sobic.006G100900.1	2085	1897.28	0	0
Sobic.006G101200.2	2393	2205.28	0	0
Sobic.006G101500.1	1020	832.275	4673.8	744.825
Sobic.006G101600.1	2962	2774.28	1731	82.7559
Sobic.006G101700.1	2022	1834.28	483	34.9248
Sobic.006G101800.4	3181	2993.28	236	10.4572
Sobic.006G101900.1	1895	1707.28	2	0.155374
Sobic.006G102000.1	1596	1408.28	1331	125.355
Sobic.006G102100.1	1939	1751.28	221	16.7374
Sobic.006G102200.3	2822	2634.28	17	0.855932
Sobic.006G102300.1	1762	1574.28	0	0
Sobic.006G102400.1	2143	1955.28	26	1.76367
Sobic.006G102500.1	2385	2197.28	708	42.7366
Sobic.006G102550.1	405	218.295	3	1.82276
Sobic.006G102600.1	780	592.571	0	0
Sobic.006G102650.1	546	358.755	0	0
Sobic.006G102700.1	1408	1220.28	0	0
Sobic.006G102800.1	2448	2260.28	4	0.23472
Sobic.006G102900.1	1577	1389.28	22	2.10032
Sobic.006G103000.1	1882	1694.28	0	0
Sobic.006G103100.1	1610	1422.28	189	17.625
Sobic.006G103200.1	1827	1639.28	499	40.3738
Sobic.006G103300.1	534	346.755	0	0
Sobic.006G103400.1	1254	1066.28	778	96.7747
Sobic.006G103500.1	1353	1165.28	0	0
Sobic.006G103550.1	1282	1094.28	24.7021	2.99404
Sobic.006G103601.1	593	405.717	69	22.5568
Sobic.006G103700.1	2210	2022.28	184	12.0678
Sobic.006G103900.1	1350	1162.28	1661.52	189.604
Sobic.006G104000.2	2427	2239.28	1.00197	0.059347
Sobic.006G104100.1	1357	1169.28	52	5.89845
Sobic.006G104200.1	683	495.675	1274	340.898
Sobic.006G104300.1	2240	2052.28	572	36.9668
Sobic.006G104400.1	1280	1092.28	0	0
Sobic.006G104500.1	2401	2213.28	33	1.97756
Sobic.006G104600.2	3874	3686.28	894.107	32.1702
Sobic.006G104700.1	1074	886.275	0	0
Sobic.006G104800.1	2821	2633.28	0	0
Sobic.006G104900.1	1712	1524.28	473	41.1575
Sobic.006G105000.1	2112	1924.28	535.941	36.9404
Sobic.006G105100.1	1664	1476.28	4.05865	0.364641
Sobic.006G105200.1	1452	1264.28	5	0.524541
Sobic.006G105300.1	710	522.624	0	0
Sobic.006G105350.1	303	119.537	0	0
Sobic.006G105400.1	3012	2824.28	214.333	10.0655
Sobic.006G105500.1	1933	1745.28	1	0.0759954
Sobic.006G105600.1	5208	5020.28	2	0.0528389
Sobic.006G105700.1	1072	884.275	37	5.54965
Sobic.006G105800.1	1724	1536.28	154	13.2955
Sobic.006G105900.2	2590	2402.28	9156	505.515
Sobic.006G106000.2	1931	1743.28	50	3.80413
Sobic.006G106100.1	1473	1285.28	776.596	80.1402
Sobic.006G106200.1	1210	1022.28	171	22.186
Sobic.006G106300.1	4869	4681.28	83.0535	2.35312
Sobic.006G106400.1	1706	1518.28	476.947	41.6649
Sobic.006G106500.1	958	770.355	1	0.172171
Sobic.006G106600.1	1904	1716.28	48	3.70942
Sobic.006G106700.1	2138	1950.28	86	5.84863
Sobic.006G106800.1	778	590.571	239	53.6756
Sobic.006G106900.1	1105	917.275	0	0
Sobic.006G107100.1	1352	1164.28	0	0
Sobic.006G107200.1	1201	1013.28	120	15.7074
Sobic.006G107400.1	1480	1292.28	11	1.12899
Sobic.006G107500.1	1605	1417.28	0	0
Sobic.006G107600.1	910	722.507	764	140.25
Sobic.006G107700.2	1479	1291.28	56	5.75202
Sobic.006G107832.2	585	397.717	0	0
Sobic.006G107900.1	967	779.355	4	0.680732
Sobic.006G108000.1	3792	3604.28	2.00647	0.0738356
Sobic.006G108100.1	810	622.571	0	0
Sobic.006G108200.2	1225	1037.28	109	13.9375
Sobic.006G108300.2	1833	1645.28	0	0
Sobic.006G108400.2	1977	1789.28	6638	492.053
Sobic.006G108500.2	4345	4157.28	2	0.0638076
Sobic.006G108600.1	2849	2661.28	263	13.1074
Sobic.006G108700.1	4666	4478.28	12	0.355404
Sobic.006G108733.1	486	298.851	42	18.64
Sobic.006G108832.1	1298	1110.28	317	37.8687
Sobic.006G108900.1	3269	3081.28	18	0.774807
Sobic.006G109000.1	1096	908.275	91	13.2885
Sobic.006G109100.1	1192	1004.28	55	7.26376
Sobic.006G109200.1	1601	1413.28	187	17.5496
Sobic.006G109300.1	1671	1483.28	560	50.0746
Sobic.006G109400.2	4065	3877.28	16.7954	0.574533
Sobic.006G109500.1	2016	1828.28	340	24.6654
Sobic.006G109600.1	1554	1366.28	1.06329	0.10322
Sobic.006G109700.2	1674	1486.28	577	51.4906
Sobic.006G109775.1	1341	1153.28	4	0.460022
Sobic.006G109851.1	1404	1216.28	0	0
Sobic.006G109926.1	465	277.937	0	0
Sobic.006G110101.1	894	706.507	0	0
Sobic.006G110200.1	4229	4041.28	234	7.67978
Sobic.006G110300.1	2135	1947.28	241	16.415
Sobic.006G110400.1	1840	1652.28	161	12.9239
Sobic.006G110500.2	1620	1432.28	1	0.092603
Sobic.006G110600.1	1916	1728.28	7	0.537201
Sobic.006G110700.2	1399	1211.28	3	0.328496
Sobic.006G110850.1	1015	827.275	1	0.160325
Sobic.006G110900.1	2501	2313.28	128.967	7.39442
Sobic.006G111000.1	1272	1084.28	2.03253	0.248627
Sobic.006G111100.1	913	725.507	0	0
Sobic.006G111200.2	3840	3652.28	55	1.99733
Sobic.006G111300.1	1234	1046.28	20	2.53534
Sobic.006G111400.2	1211	1023.28	5	0.64808
Sobic.006G111500.1	820	632.571	2	0.419346
Sobic.006G111600.1	1927	1739.28	68	5.18552
Sobic.006G111700.1	4358	4170.28	410.719	13.0626
Sobic.006G111800.3	3714	3526.28	73.3214	2.75782
Sobic.006G112000.1	1114	926.275	3	0.429569
Sobic.006G112100.1	2485	2297.28	449	25.923
Sobic.006G112200.1	648	460.675	1	0.28791
Sobic.006G112300.1	2227	2039.28	0	0
Sobic.006G112500.1	2676	2488.28	81	4.31756
Sobic.006G112600.1	1679	1491.28	772	68.6611
Sobic.006G112700.3	1901	1713.28	127	9.83169
Sobic.006G112800.2	3806	3618.28	0	0
Sobic.006G112900.1	876	688.507	2	0.385277
Sobic.006G113000.1	1264	1076.28	346	42.6387
Sobic.006G113100.2	926	738.507	4	0.718384
